transaction_id,customer_id,transaction_date,transaction_amount
3259,228,2025-10-01,72.05
3260,136,2025-11-18,20.35
3261,125,2025-12-05,30.68
3262,50,2025-11-08,36.45
3263,108,2025-12-29,10.13
3264,51,2025-12-20,11.27
3265,299,2025-11-01,137.96
3266,296,2025-06-16,41.72
3267,229,2025-10-25,11.72
3268,270,2025-08-22,35.91
3269,161,2025-12-10,59.17
3270,369,2025-12-21,36.8
3271,114,2025-07-30,22.19
3272,52,2025-10-20,25.43
3273,57,2025-05-06,41.6
3274,198,2025-09-14,11.5
3275,246,2025-12-18,64.21
3276,219,2025-12-30,24.65
3277,103,2025-10-09,11.91
3278,247,2025-10-12,30.78
3279,178,2025-12-31,141.23
3280,371,2025-10-15,14.06
3281,170,2025-10-26,14.72
3282,139,2025-10-21,25.29
3283,188,2025-11-07,31.48
3284,104,2025-10-01,11.86
3285,395,2025-11-09,12.98
3286,379,2025-08-25,12.23
3287,209,2025-11-26,10.98
3288,244,2025-08-31,72.38
3289,270,2025-06-08,32.93
3290,337,2025-10-04,11.06
3291,180,2025-09-25,136.92
3292,288,2025-03-08,13.12
3293,182,2025-10-08,39.77
3294,197,2025-12-24,19.98
3295,38,2025-09-25,27.24
3296,76,2025-11-08,22.83
3297,104,2025-09-02,12.6
3298,39,2025-03-04,51.09
3299,399,2025-08-29,5.96
3300,305,2025-12-14,11.6
3301,42,2025-08-08,14.77
3302,197,2025-11-25,20.76
3303,191,2025-12-18,20.91
3304,19,2025-12-30,34.06
3305,124,2025-11-18,11.16
3306,117,2025-03-01,30.35
3307,194,2025-12-19,7.46
3308,296,2025-07-27,11.1
3309,125,2025-11-25,5.03
3310,219,2025-12-30,29.99
3311,281,2025-12-23,6.0
3312,55,2025-10-09,26.06
3313,278,2025-12-28,40.92
3314,195,2025-12-12,59.66
3315,385,2025-08-31,9.99
3316,282,2025-10-19,24.32
3317,53,2025-12-02,67.33
3318,123,2025-09-27,8.14
3319,295,2025-07-31,7.91
3320,165,2025-09-22,26.74
3321,20,2025-11-14,11.98
3322,330,2025-12-16,55.55
3323,248,2025-12-14,27.27
3324,326,2025-12-08,7.55
3325,164,2025-09-30,39.93
3326,348,2025-04-23,13.54
3327,377,2025-10-09,79.17
3328,262,2025-06-14,43.6
3329,115,2025-11-20,28.82
3330,178,2025-12-30,21.38
3331,110,2025-08-29,9.36
3332,135,2025-09-11,19.17
3333,47,2025-12-30,64.84
3334,127,2025-12-12,38.55
3335,121,2025-06-25,14.61
3336,53,2025-03-04,50.76
3337,129,2025-10-11,9.63
3338,266,2025-10-25,14.32
3339,175,2025-03-08,6.72
3340,195,2025-12-31,60.04
3341,41,2025-11-29,5.48
3342,113,2025-11-23,13.62
3343,266,2025-12-15,58.5
3344,331,2025-12-23,32.84
3345,117,2025-12-07,16.06
3346,273,2025-10-21,9.61
3347,355,2025-12-25,62.01
3348,293,2025-11-21,31.18
3349,379,2025-10-10,63.1
3350,295,2025-11-30,14.37
3351,121,2025-11-09,45.05
3352,28,2025-09-27,14.95
3353,213,2025-10-24,25.31
3354,271,2025-10-14,22.86
3355,142,2025-08-30,12.75
3356,109,2025-11-26,71.62
3357,104,2025-12-31,55.85
3358,106,2025-12-08,76.15
3359,180,2025-11-11,32.82
3360,268,2025-09-01,25.4
3361,38,2025-08-09,142.79
3362,72,2025-12-16,23.76
3363,281,2025-12-22,7.94
3364,371,2025-11-25,38.35
3365,348,2025-03-08,19.84
3366,368,2025-09-30,6.01
3367,194,2025-11-21,7.19
3368,379,2025-10-15,9.03
3369,337,2025-10-07,22.12
3370,38,2025-12-30,18.08
3371,320,2025-12-12,27.85
3372,399,2025-12-29,14.68
3373,273,2025-11-15,26.0
3374,191,2025-09-04,14.15
3375,65,2025-12-16,7.2
3376,32,2025-11-07,6.33
3377,303,2025-12-03,12.99
3378,111,2025-09-23,21.38
3379,153,2025-10-23,91.44
3380,29,2025-10-01,34.68
3381,158,2025-11-07,46.62
3382,357,2025-12-10,9.6
3383,247,2025-11-02,24.3
3384,342,2025-08-11,28.7
3385,236,2025-12-23,31.69
3386,379,2025-09-21,71.13
3387,175,2025-06-27,57.35
3388,195,2025-12-20,101.04
3389,295,2025-06-04,101.02
3390,183,2025-03-30,62.2
3391,158,2025-12-30,112.5
3392,112,2025-11-14,27.65
3393,299,2025-11-11,23.28
3394,55,2025-07-16,9.81
3395,45,2025-08-11,42.28
3396,295,2025-12-16,25.36
3397,24,2025-11-27,88.28
3398,168,2025-09-06,59.67
3399,289,2025-11-16,9.3
3400,168,2025-07-17,13.05
3401,244,2025-08-25,29.84
3402,56,2025-04-01,12.96
3403,8,2025-06-06,27.32
3404,65,2025-11-16,80.15
3405,127,2025-11-26,14.84
3406,264,2025-12-25,17.19
3407,120,2025-12-31,6.0
3408,56,2025-03-01,35.54
3409,139,2025-09-09,72.97
3410,356,2025-05-09,7.91
3411,386,2025-11-20,51.38
3412,45,2025-10-26,21.5
3413,374,2025-10-05,20.59
3414,205,2025-03-05,23.47
3415,118,2025-10-08,54.35
3416,369,2025-10-08,12.06
3417,292,2025-09-04,49.41
3418,222,2025-10-24,9.61
3419,113,2025-04-30,10.88
3420,86,2025-09-14,9.49
3421,110,2025-05-08,8.33
3422,228,2025-12-26,9.82
3423,297,2025-12-27,66.73
3424,215,2025-12-24,9.73
3425,27,2025-09-01,6.91
3426,45,2025-03-29,13.53
3427,180,2025-10-29,9.98
3428,290,2025-08-10,35.39
3429,305,2025-12-29,14.15
3430,134,2025-12-24,46.57
3431,178,2025-12-31,13.76
3432,239,2025-09-18,6.4
3433,371,2025-12-02,21.95
3434,144,2025-08-30,34.27
3435,260,2025-09-01,54.92
3436,4,2025-04-12,35.61
3437,362,2025-06-11,8.33
3438,367,2025-09-15,37.24
3439,141,2025-12-20,69.25
3440,30,2025-08-27,121.37
3441,208,2025-12-17,111.95
3442,205,2025-08-06,10.89
3443,44,2025-12-26,56.69
3444,339,2025-11-27,38.08
3445,160,2025-12-15,13.92
3446,29,2025-12-11,14.04
3447,182,2025-08-18,10.31
3448,30,2025-04-30,111.45
3449,290,2025-02-27,38.97
3450,196,2025-11-08,61.86
3451,301,2025-07-16,38.81
3452,217,2025-03-27,29.5
3453,390,2025-12-20,34.49
3454,168,2025-12-27,119.25
3455,235,2025-11-28,20.01
3456,309,2025-06-13,7.46
3457,348,2025-02-12,14.31
3458,184,2025-12-21,31.8
3459,300,2025-05-12,48.16
3460,118,2025-08-12,14.32
3461,222,2025-12-18,30.98
3462,53,2025-04-18,74.12
3463,4,2025-06-20,12.7
3464,194,2025-11-29,9.51
3465,90,2025-09-14,71.18
3466,340,2025-12-27,11.68
3467,198,2025-12-24,12.89
3468,254,2025-07-12,19.73
3469,178,2025-12-30,64.81
3470,58,2025-02-10,8.42
3471,383,2025-11-11,14.91
3472,253,2025-12-19,8.89
3473,313,2025-05-08,71.03
3474,293,2025-06-14,11.21
3475,351,2025-12-29,32.43
3476,162,2025-12-18,37.82
3477,358,2025-11-26,55.49
3478,266,2025-10-28,41.46
3479,136,2025-07-20,15.43
3480,268,2025-12-24,12.5
3481,7,2025-06-15,43.41
3482,68,2025-10-01,34.15
3483,102,2025-09-20,39.9
3484,246,2025-12-12,15.81
3485,226,2025-09-14,13.22
3486,210,2025-09-26,42.2
3487,214,2025-12-30,89.58
3488,184,2025-12-25,99.65
3489,298,2025-10-20,105.46
3490,360,2025-12-22,25.17
3491,21,2025-10-06,12.12
3492,103,2025-10-23,36.29
3493,261,2025-05-24,7.64
3494,238,2025-12-23,47.3
3495,154,2025-12-04,49.26
3496,197,2025-11-28,62.01
3497,395,2025-07-11,61.96
3498,397,2025-12-28,66.32
3499,72,2025-12-23,41.63
3500,304,2025-10-27,21.73
3501,38,2025-07-13,14.49
3502,5,2025-10-29,41.7
3503,260,2025-10-03,21.61
3504,176,2025-06-12,6.85
3505,74,2025-03-02,33.22
3506,94,2025-06-21,35.55
3507,369,2025-09-29,80.37
3508,383,2025-06-30,33.25
3509,136,2025-11-23,16.48
3510,154,2025-12-19,19.81
3511,387,2025-10-21,9.05
3512,298,2025-12-24,7.49
3513,93,2025-12-18,31.21
3514,359,2025-06-19,108.39
3515,138,2025-12-11,6.28
3516,134,2025-12-25,97.41
3517,30,2025-05-05,132.14
3518,50,2025-12-10,7.18
3519,78,2025-12-20,7.1
3520,77,2025-12-28,23.53
3521,326,2025-11-02,11.48
3522,93,2025-09-23,9.11
3523,378,2025-10-01,20.04
3524,108,2025-08-09,19.7
3525,172,2025-12-13,21.85
3526,37,2025-07-07,9.64
3527,43,2025-12-21,28.11
3528,145,2025-08-24,7.87
3529,205,2025-07-10,12.69
3530,345,2025-11-15,9.54
3531,216,2025-12-04,7.01
3532,197,2025-12-20,98.87
3533,348,2025-05-25,18.34
3534,168,2025-10-17,20.47
3535,369,2025-11-20,87.69
3536,267,2025-12-28,5.99
3537,377,2025-11-07,15.51
3538,75,2025-07-11,50.08
3539,175,2025-12-13,62.98
3540,388,2025-06-17,39.44
3541,4,2025-05-05,102.92
3542,303,2025-12-03,9.81
3543,135,2025-08-11,33.02
3544,306,2025-08-01,21.8
3545,143,2025-11-11,39.02
3546,256,2025-12-08,30.62
3547,175,2025-08-17,8.36
3548,344,2025-09-08,27.33
3549,310,2025-12-21,5.76
3550,103,2025-08-09,16.1
3551,341,2025-10-17,33.47
3552,73,2025-11-15,18.39
3553,155,2025-12-21,15.92
3554,9,2025-12-15,39.78
3555,328,2025-08-03,14.24
3556,86,2025-08-31,71.64
3557,391,2025-12-22,34.02
3558,32,2025-12-21,28.53
3559,7,2025-09-12,48.65
3560,298,2025-11-22,10.04
3561,164,2025-12-23,15.0
3562,252,2025-12-16,62.25
3563,120,2025-12-03,39.52
3564,15,2025-07-12,13.22
3565,166,2025-11-18,6.79
3566,153,2025-11-17,9.61
3567,328,2025-08-07,15.79
3568,145,2025-08-12,37.0
3569,214,2025-12-31,18.85
3570,44,2025-12-16,15.19
3571,270,2025-02-20,32.11
3572,304,2025-10-29,6.58
3573,51,2025-09-06,25.87
3574,121,2025-07-11,32.84
3575,388,2025-08-31,46.3
3576,389,2025-10-21,38.84
3577,306,2025-07-12,34.87
3578,198,2025-08-25,7.14
3579,15,2025-06-02,24.39
3580,391,2025-11-16,74.99
3581,85,2025-12-05,37.52
3582,164,2025-11-29,38.74
3583,78,2025-12-19,37.73
3584,102,2025-02-17,28.48
3585,165,2025-07-19,5.51
3586,396,2025-12-01,10.52
3587,245,2025-09-11,21.49
3588,238,2025-12-26,6.78
3589,308,2025-11-04,48.21
3590,158,2025-12-07,27.95
3591,322,2025-11-08,30.85
3592,55,2025-08-25,32.03
3593,244,2025-07-23,5.12
3594,21,2025-08-01,68.92
3595,56,2025-07-24,12.42
3596,55,2025-04-25,27.02
3597,69,2025-08-28,61.56
3598,268,2025-07-25,69.94
3599,21,2025-09-02,101.9
3600,83,2025-10-13,33.81
3601,186,2025-09-12,13.13
3602,394,2025-12-19,10.22
3603,53,2025-04-16,12.63
3604,362,2025-09-27,52.56
3605,342,2025-06-16,26.68
3606,32,2025-09-03,7.61
3607,175,2025-09-13,8.41
3608,261,2025-12-16,6.5
3609,273,2025-12-15,9.13
3610,193,2025-12-30,8.22
3611,37,2025-09-03,6.7
3612,271,2025-08-09,15.98
3613,342,2025-06-19,21.01
3614,337,2025-10-11,40.68
3615,386,2025-11-27,5.61
3616,36,2025-10-15,50.11
3617,387,2025-09-29,76.61
3618,5,2025-11-18,21.47
3619,127,2025-12-29,114.89
3620,177,2025-10-12,12.18
3621,136,2025-12-02,24.99
3622,172,2025-10-31,18.54
3623,291,2025-12-06,33.15
3624,383,2025-11-30,31.67
3625,219,2025-12-30,5.21
3626,303,2025-08-13,33.13
3627,387,2025-11-08,8.1
3628,178,2025-12-30,16.02
3629,284,2025-08-14,124.21
3630,114,2025-09-26,106.16
3631,208,2025-10-15,12.89
3632,266,2025-11-15,19.67
3633,139,2025-08-02,26.75
3634,219,2025-12-30,74.52
3635,371,2025-11-28,117.12
3636,19,2025-12-09,24.21
3637,362,2025-08-31,14.82
3638,236,2025-12-17,35.79
3639,43,2025-12-31,15.94
3640,41,2025-11-16,14.16
3641,152,2025-12-22,47.77
3642,386,2025-12-02,37.09
3643,90,2025-08-18,35.17
3644,73,2025-03-26,11.0
3645,386,2025-12-15,34.68
3646,396,2025-11-30,19.97
3647,62,2025-11-05,27.31
3648,101,2025-08-26,39.99
3649,30,2025-08-03,68.93
3650,56,2025-12-19,59.87
3651,233,2025-10-01,14.61
3652,296,2025-12-17,36.6
3653,8,2025-03-27,48.35
3654,21,2025-08-02,23.36
3655,300,2025-04-17,35.94
3656,385,2025-06-08,8.77
3657,344,2025-12-19,21.6
3658,205,2025-12-19,12.25
3659,300,2025-02-20,67.2
3660,286,2025-07-22,23.64
3661,41,2025-10-19,5.71
3662,93,2025-11-02,29.38
3663,76,2025-11-25,7.31
3664,388,2025-11-15,5.26
3665,104,2025-10-30,13.15
3666,114,2025-07-17,27.65
3667,51,2025-09-28,23.38
3668,303,2025-07-30,14.34
3669,210,2025-10-08,25.18
3670,31,2025-12-16,15.53
3671,244,2025-09-14,24.89
3672,315,2025-08-15,17.4
3673,96,2025-12-12,40.72
3674,31,2025-07-06,42.22
3675,145,2025-08-11,37.11
3676,61,2025-07-26,32.12
3677,51,2025-10-19,94.9
3678,126,2025-07-13,8.41
3679,38,2025-09-26,19.59
3680,76,2025-11-11,27.13
3681,107,2025-06-21,138.2
3682,208,2025-10-15,8.04
3683,5,2025-12-22,134.62
3684,247,2025-08-13,13.63
3685,400,2025-12-06,5.46
3686,166,2025-10-26,33.1
3687,39,2025-04-04,26.29
3688,14,2025-09-30,60.3
3689,45,2025-07-30,6.82
3690,12,2025-12-07,120.8
3691,120,2025-12-15,68.25
3692,304,2025-12-28,74.78
3693,211,2025-12-20,33.99
3694,332,2025-05-28,51.82
3695,391,2025-12-27,24.6
3696,177,2025-07-09,6.03
3697,15,2025-11-05,62.78
3698,140,2025-11-27,44.33
3699,160,2025-12-10,71.05
3700,310,2025-12-11,39.02
3701,40,2025-11-22,15.57
3702,345,2025-05-07,17.94
3703,301,2025-07-19,19.35
3704,156,2025-06-30,39.87
3705,162,2025-09-29,23.14
3706,261,2025-07-29,60.81
3707,12,2025-11-16,75.89
3708,296,2025-11-17,6.42
3709,315,2025-10-30,13.05
3710,109,2025-11-03,23.97
3711,109,2025-11-18,17.34
3712,400,2025-10-29,23.62
3713,51,2025-09-22,9.82
3714,308,2025-04-17,32.14
3715,108,2025-12-31,10.29
3716,244,2025-08-15,6.92
3717,191,2025-11-09,21.02
3718,223,2025-09-20,13.99
3719,24,2025-11-06,20.59
3720,7,2025-12-12,57.37
3721,286,2025-08-02,5.55
3722,282,2025-11-19,5.81
3723,139,2025-12-31,14.69
3724,21,2025-08-07,106.26
3725,40,2025-12-18,17.0
3726,51,2025-10-19,9.08
3727,127,2025-12-27,10.82
3728,322,2025-12-15,18.59
3729,266,2025-10-31,21.75
3730,358,2025-09-27,22.04
3731,118,2025-03-09,26.23
3732,104,2025-10-29,56.47
3733,98,2025-11-18,5.19
3734,65,2025-12-29,35.65
3735,278,2025-12-19,119.58
3736,47,2025-12-31,14.37
3737,390,2025-10-30,6.95
3738,144,2025-11-08,14.37
3739,224,2025-12-09,19.28
3740,248,2025-12-19,10.45
3741,54,2025-10-21,13.5
3742,120,2025-12-24,11.03
3743,2,2025-08-01,12.5
3744,169,2025-12-29,102.24
3745,341,2025-11-28,39.41
3746,271,2025-08-30,9.47
3747,397,2025-12-28,10.93
3748,123,2025-12-26,6.41
3749,289,2025-10-09,39.33
3750,67,2025-11-13,14.95
3751,169,2025-12-28,7.5
3752,73,2025-08-30,17.71
3753,106,2025-12-22,27.49
3754,371,2025-10-07,43.01
3755,117,2025-12-07,9.92
3756,391,2025-10-11,6.93
3757,378,2025-11-07,10.46
3758,356,2025-10-25,9.26
3759,165,2025-11-02,6.15
3760,374,2025-10-15,39.9
3761,297,2025-12-27,10.72
3762,328,2025-12-17,12.86
3763,396,2025-12-24,38.18
3764,86,2025-12-02,16.53
3765,359,2025-08-18,60.73
3766,109,2025-04-17,15.06
3767,394,2025-12-08,13.41
3768,132,2025-09-24,23.2
3769,115,2025-11-20,127.51
3770,264,2025-12-14,61.56
3771,327,2025-03-17,25.12
3772,110,2025-05-08,34.25
3773,126,2025-04-30,89.71
3774,290,2025-10-17,78.2
3775,390,2025-12-23,9.3
3776,395,2025-09-02,74.72
3777,115,2025-11-23,41.51
3778,236,2025-12-14,128.43
3779,164,2025-11-19,57.33
3780,178,2025-12-31,22.45
3781,244,2025-12-19,30.74
3782,57,2025-07-16,11.26
3783,368,2025-12-14,132.58
3784,28,2025-11-26,14.24
3785,168,2025-12-20,26.19
3786,347,2025-07-17,39.3
3787,135,2025-07-21,111.64
3788,274,2025-12-25,84.44
3789,338,2025-12-18,27.31
3790,395,2025-07-29,62.98
3791,318,2025-12-22,36.14
3792,98,2025-09-08,19.9
3793,29,2025-12-08,22.96
3794,385,2025-06-05,19.66
3795,169,2025-12-26,7.69
3796,24,2025-12-01,55.61
3797,236,2025-12-27,15.77
3798,93,2025-08-02,10.42
3799,247,2025-09-01,6.83
3800,385,2025-09-13,24.85
3801,104,2025-10-16,64.46
3802,135,2025-12-25,14.52
3803,389,2025-11-10,21.73
3804,286,2025-05-08,47.78
3805,73,2025-08-01,21.52
3806,233,2025-06-19,23.45
3807,351,2025-11-21,53.73
3808,121,2025-12-16,14.46
3809,159,2025-10-20,11.08
3810,267,2025-12-15,14.91
3811,367,2025-08-03,24.78
3812,264,2025-12-14,114.27
3813,187,2025-11-22,119.11
3814,12,2025-12-28,9.88
3815,207,2025-12-27,6.94
3816,87,2025-12-31,72.97
3817,52,2025-07-30,63.96
3818,120,2025-12-04,13.33
3819,238,2025-12-27,12.93
3820,58,2025-07-14,8.08
3821,232,2025-10-29,23.17
3822,233,2025-06-27,12.29
3823,264,2025-12-20,59.03
3824,385,2025-06-29,9.26
3825,226,2025-07-25,11.21
3826,110,2025-05-26,12.7
3827,58,2025-01-27,47.09
3828,278,2025-12-28,39.94
3829,385,2025-10-04,30.13
3830,99,2025-12-03,21.79
3831,98,2025-08-18,61.07
3832,252,2025-12-17,6.37
3833,236,2025-12-30,72.38
3834,309,2025-09-07,8.24
3835,368,2025-12-03,57.99
3836,322,2025-11-21,6.68
3837,357,2025-12-29,8.37
3838,201,2025-09-14,33.32
3839,305,2025-12-19,52.69
3840,207,2025-12-25,22.61
3841,86,2025-08-29,57.12
3842,238,2025-12-18,13.51
3843,30,2025-01-28,8.07
3844,164,2025-11-10,20.8
3845,169,2025-12-23,35.65
3846,85,2025-12-06,8.17
3847,152,2025-06-11,9.81
3848,383,2025-05-26,25.64
3849,133,2025-06-07,7.84
3850,379,2025-11-23,24.65
3851,356,2025-05-27,36.26
3852,159,2025-12-11,30.93
3853,321,2025-12-09,125.02
3854,110,2025-04-04,13.46
3855,121,2025-09-01,14.5
3856,49,2025-11-13,13.14
3857,396,2025-12-03,19.76
3858,44,2025-12-15,6.43
3859,7,2025-11-21,5.93
3860,273,2025-10-05,60.78
3861,300,2025-07-03,20.1
3862,339,2025-10-25,6.65
3863,344,2025-10-20,17.18
3864,332,2025-06-20,75.99
3865,348,2025-09-27,12.47
3866,261,2025-08-10,24.47
3867,25,2025-12-07,5.9
3868,331,2025-12-27,62.15
3869,73,2025-08-27,13.69
3870,321,2025-09-23,19.39
3871,335,2025-12-16,9.43
3872,157,2025-11-22,39.17
3873,22,2025-11-29,6.55
3874,155,2025-12-29,19.28
3875,72,2025-12-25,66.29
3876,52,2025-12-12,10.53
3877,107,2025-07-05,53.0
3878,262,2025-11-28,135.25
3879,394,2025-12-10,14.4
3880,191,2025-11-13,12.25
3881,339,2025-12-14,27.33
3882,117,2025-08-03,14.42
3883,238,2025-12-22,63.1
3884,360,2025-12-27,17.91
3885,326,2025-12-31,74.42
3886,320,2025-08-10,6.74
3887,49,2025-09-27,7.46
3888,341,2025-12-14,68.75
3889,155,2025-12-25,35.44
3890,103,2025-11-06,146.21
3891,378,2025-09-23,5.28
3892,69,2025-06-11,55.89
3893,39,2025-11-18,5.38
3894,32,2025-10-28,59.56
3895,340,2025-12-29,36.59
3896,320,2025-11-07,32.33
3897,268,2025-12-28,19.62
3898,390,2025-11-16,71.95
3899,30,2025-04-20,14.78
3900,168,2025-12-27,17.05
3901,229,2025-08-13,23.67
3902,118,2025-05-26,62.82
3903,65,2025-10-30,65.72
3904,121,2025-12-22,31.6
3905,65,2025-12-05,7.77
3906,370,2025-10-03,13.23
3907,5,2025-12-28,26.75
3908,153,2025-12-25,14.67
3909,108,2025-09-27,6.51
3910,111,2025-07-05,6.18
3911,337,2025-11-08,31.5
3912,39,2025-04-10,33.65
3913,61,2025-08-18,9.03
3914,98,2025-08-04,11.18
3915,25,2025-12-23,8.43
3916,387,2025-12-20,21.22
3917,155,2025-12-18,6.92
3918,274,2025-12-29,5.13
3919,129,2025-09-21,31.63
3920,215,2025-12-28,18.74
3921,204,2025-11-19,7.84
3922,289,2025-11-21,38.05
3923,8,2025-09-05,90.51
3924,206,2025-12-23,13.4
3925,140,2025-12-30,79.78
3926,253,2025-12-30,34.77
3927,2,2025-11-18,130.1
3928,248,2025-11-14,63.34
3929,12,2025-10-23,9.54
3930,106,2025-12-16,14.35
3931,400,2025-10-15,24.68
3932,98,2025-08-12,50.37
3933,52,2025-08-10,14.9
3934,39,2025-09-15,11.14
3935,348,2025-05-31,21.95
3936,121,2025-12-28,26.08
3937,57,2025-09-29,29.77
3938,299,2025-09-28,13.6
3939,388,2025-05-09,7.61
3940,115,2025-12-28,15.19
3941,206,2025-12-12,6.25
3942,261,2025-10-20,119.51
3943,330,2025-09-19,34.67
3944,45,2025-09-09,31.93
3945,252,2025-12-16,13.44
3946,176,2025-07-26,17.66
3947,178,2025-12-31,17.76
3948,42,2025-09-05,60.57
3949,29,2025-09-24,14.11
3950,299,2025-12-20,9.49
3951,197,2025-10-31,25.6
3952,31,2025-10-04,5.97
3953,264,2025-12-28,10.93
3954,76,2025-10-05,26.59
3955,141,2025-12-23,9.53
3956,176,2025-06-05,20.73
3957,54,2025-03-22,51.51
3958,388,2025-08-04,19.99
3959,292,2025-05-02,6.97
3960,12,2025-12-22,23.72
3961,387,2025-12-09,25.65
3962,309,2025-10-23,5.3
3963,87,2025-12-29,6.99
3964,143,2025-11-12,13.1
3965,321,2025-10-10,75.59
3966,318,2025-12-10,10.85
3967,385,2025-08-05,67.98
3968,346,2025-02-01,14.8
3969,293,2025-09-26,22.77
3970,236,2025-12-31,5.68
3971,85,2025-05-28,27.14
3972,341,2025-05-22,41.49
3973,187,2025-10-15,38.54
3974,47,2025-12-31,22.88
3975,45,2025-08-13,41.69
3976,362,2025-04-30,51.91
3977,359,2025-09-28,61.17
3978,357,2025-12-27,5.65
3979,339,2025-11-25,18.01
3980,300,2025-09-02,33.75
3981,73,2025-09-06,78.22
3982,110,2025-07-20,38.81
3983,352,2025-11-18,21.21
3984,126,2025-09-05,20.27
3985,374,2025-12-17,22.23
3986,83,2025-12-06,15.37
3987,188,2025-07-19,73.92
3988,104,2025-07-24,5.51
3989,337,2025-07-09,9.11
3990,115,2025-12-27,15.69
3991,184,2025-12-20,76.08
3992,397,2025-12-25,11.84
3993,371,2025-12-01,39.83
3994,327,2025-04-08,43.34
3995,324,2025-03-15,28.44
3996,208,2025-12-14,13.2
3997,50,2025-12-29,75.77
3998,216,2025-10-09,12.58
3999,330,2025-09-16,33.44
4000,166,2025-10-07,148.08
4001,270,2025-09-15,117.74
4002,43,2025-12-21,5.47
4003,345,2025-07-30,17.34
4004,132,2025-09-15,17.13
4005,293,2025-04-13,66.72
4006,114,2025-12-15,66.97
4007,194,2025-11-28,25.59
4008,367,2025-08-14,33.8
4009,347,2025-05-03,10.89
4010,164,2025-11-26,14.05
4011,61,2025-12-15,23.87
4012,32,2025-12-26,65.69
4013,127,2025-12-25,13.94
4014,160,2025-12-11,23.85
4015,337,2025-11-02,11.4
4016,304,2025-11-21,55.05
4017,397,2025-12-27,38.39
4018,309,2025-05-30,10.12
4019,111,2025-06-22,18.82
4020,245,2025-05-26,19.0
4021,256,2025-12-23,73.02
4022,296,2025-08-10,18.13
4023,364,2025-12-12,134.51
4024,191,2025-12-13,32.42
4025,162,2025-10-23,9.36
4026,184,2025-12-25,39.76
4027,386,2025-12-14,16.7
4028,19,2025-11-29,5.74
4029,78,2025-12-20,79.77
4030,177,2025-09-01,39.68
4031,118,2025-05-23,17.7
4032,155,2025-12-25,37.36
4033,246,2025-12-14,83.07
4034,182,2025-07-11,17.36
4035,238,2025-12-30,40.88
4036,120,2025-12-14,51.14
4037,215,2025-12-10,6.25
4038,68,2025-08-19,5.32
4039,139,2025-10-10,12.88
4040,301,2025-10-22,58.8
4041,351,2025-12-27,10.16
4042,184,2025-12-28,33.83
4043,31,2025-10-04,37.69
4044,4,2025-09-11,28.78
4045,68,2025-07-10,7.71
4046,377,2025-09-15,73.59
4047,134,2025-12-30,38.68
4048,397,2025-12-30,28.46
4049,177,2025-11-27,107.71
4050,400,2025-11-13,10.07
4051,223,2025-12-21,43.61
4052,246,2025-12-27,8.14
4053,37,2025-04-25,6.35
4054,132,2025-08-12,71.24
4055,260,2025-07-14,24.54
4056,32,2025-11-19,9.74
4057,305,2025-12-29,20.68
4058,393,2025-10-21,48.29
4059,224,2025-11-25,32.73
4060,94,2025-06-03,21.5
4061,268,2025-12-11,9.86
4062,37,2025-03-12,31.28
4063,215,2025-12-30,10.3
4064,178,2025-12-30,14.21
4065,271,2025-10-08,69.62
4066,315,2025-11-22,16.25
4067,318,2025-12-14,13.2
4068,223,2025-06-13,24.1
4069,322,2025-11-25,15.73
4070,328,2025-12-28,133.76
4071,159,2025-10-13,72.21
4072,22,2025-12-12,13.57
4073,267,2025-12-20,75.04
4074,98,2025-11-28,9.19
4075,208,2025-10-16,11.33
4076,250,2025-09-13,40.37
4077,306,2025-07-09,44.74
4078,111,2025-08-20,12.62
4079,330,2025-10-04,113.49
4080,345,2025-07-26,34.1
4081,47,2025-12-31,5.79
4082,201,2025-10-27,86.46
4083,364,2025-06-30,27.93
4084,282,2025-04-06,14.04
4085,391,2025-09-19,10.89
4086,289,2025-11-02,39.79
4087,96,2025-10-14,46.92
4088,257,2025-12-26,142.81
4089,195,2025-12-27,12.18
4090,187,2025-09-27,25.62
4091,109,2025-06-05,42.14
4092,387,2025-10-16,12.6
4093,348,2025-07-27,8.46
4094,281,2025-12-29,10.54
4095,123,2025-09-09,146.36
4096,126,2025-08-29,11.72
4097,166,2025-09-19,7.53
4098,193,2025-09-03,14.45
4099,182,2025-07-03,22.13
4100,341,2025-09-09,36.75
4101,53,2025-03-27,6.94
4102,327,2025-06-18,64.59
4103,356,2025-04-27,37.53
4104,290,2025-06-11,7.93
4105,121,2025-11-02,6.92
4106,393,2025-07-23,35.49
4107,346,2025-07-23,31.38
4108,43,2025-12-22,24.68
4109,176,2025-12-20,8.29
4110,140,2025-11-18,39.86
4111,164,2025-10-07,27.58
4112,108,2025-08-25,20.74
4113,164,2025-12-17,5.36
4114,74,2025-11-12,13.73
4115,321,2025-11-07,27.85
4116,47,2025-12-31,6.72
4117,182,2025-06-07,78.22
4118,186,2025-10-09,35.65
4119,153,2025-12-30,67.54
4120,346,2025-11-27,26.26
4121,75,2025-03-17,31.27
4122,229,2025-09-15,18.08
4123,391,2025-11-15,115.87
4124,182,2025-10-30,35.1
4125,306,2025-10-26,34.41
4126,43,2025-12-25,102.02
4127,101,2025-12-15,21.86
4128,328,2025-12-02,8.77
4129,28,2025-08-28,79.46
4130,394,2025-12-27,129.73
4131,126,2025-08-08,7.04
